train_loss,val_loss
170.30133056640625,14.995212171077728
120.35630798339844,62.981769205729165
111.59680938720705,62.981769205729165
144.3167266845703,62.981769205729165
76.35714721679688,62.981769205729165
160.10031127929688,62.981769205729165
102.2935791015625,62.981769205729165
110.86753845214844,62.981769205729165
84.412841796875,62.981769205729165
105.67229461669922,62.981769205729165
148.0883026123047,62.981769205729165
61.18376922607422,62.981769205729165
63.09492492675781,62.981769205729165
112.44641876220705,62.981769205729165
96.51519775390624,62.981769205729165
214.7187957763672,62.981769205729165
113.13752746582033,62.981769205729165
114.484375,62.981769205729165
103.38233184814452,14.995212171077728
135.29623413085938,62.981769205729165
75.9855728149414,62.981769205729165
82.051025390625,62.981769205729165
128.55238342285156,62.981769205729165
96.53553771972656,62.981769205729165
74.09713745117188,62.981769205729165
113.64293670654295,62.981769205729165
197.80941772460935,62.981769205729165
145.49020385742188,62.981769205729165
89.90699768066406,62.981769205729165
135.0895233154297,62.981769205729165
125.93528747558594,62.981769205729165
69.02931213378906,62.981769205729165
130.5908203125,62.981769205729165
71.11859893798828,62.981769205729165
83.59494018554688,62.981769205729165
111.04265594482422,62.981769205729165
167.35520935058594,14.995212171077728
147.26927185058594,62.981769205729165
77.72722625732422,62.981769205729165
94.08847045898438,62.981769205729165
65.03986358642578,62.981769205729165
186.88478088378903,62.981769205729165
68.26233673095703,62.981769205729165
144.70877075195312,62.981769205729165
178.6761932373047,62.981769205729165
106.7743682861328,62.981769205729165
209.2546844482422,62.981769205729165
141.35415649414062,62.981769205729165
80.0871810913086,62.981769205729165
140.80874633789062,62.981769205729165
127.418701171875,62.981769205729165
132.2069854736328,62.981769205729165
252.5630645751953,62.981769205729165
99.8055191040039,62.981769205729165
83.41555786132812,14.995212171077728
122.2131576538086,62.981769205729165
66.34217834472656,62.981769205729165
180.77163696289065,62.981769205729165
115.76081848144533,62.981769205729165
106.9341278076172,62.981769205729165
229.9043884277344,62.981769205729165
137.1082763671875,62.981769205729165
64.97332000732422,62.981769205729165
58.85491180419922,62.981769205729165
94.5823974609375,62.981769205729165
165.976806640625,62.981769205729165
166.7388153076172,62.981769205729165
92.41358947753906,62.981769205729165
115.0508041381836,62.981769205729165
145.00289916992188,62.981769205729165
134.6482391357422,62.981769205729165
69.99004364013672,62.981769205729165
125.2593231201172,14.995212171077728
113.04183959960938,62.981769205729165
130.64695739746094,62.981769205729165
83.77598571777344,62.981769205729165
97.30729675292967,62.981769205729165
180.4913330078125,62.981769205729165
87.3419189453125,62.981769205729165
123.85330200195312,62.981769205729165
104.27340698242188,62.981769205729165
116.60708618164062,62.981769205729165
92.65541076660156,62.981769205729165
86.1048812866211,62.981769205729165
274.6321105957031,62.981769205729165
112.89861297607422,62.981769205729165
155.29318237304688,62.981769205729165
132.07696533203125,62.981769205729165
103.97098541259766,62.981769205729165
188.1564178466797,62.981769205729165
92.94279479980467,14.995212171077728
86.67292785644531,62.981769205729165
129.41412353515625,62.981769205729165
160.10568237304688,62.981769205729165
288.7949523925781,62.981769205729165
107.36068725585938,62.981769205729165
85.95860290527344,62.981769205729165
103.75827026367188,62.981769205729165
124.88076782226562,62.981769205729165
62.27728271484375,62.981769205729165
87.49864196777344,62.981769205729165
259.0237121582031,62.981769205729165
148.39633178710938,62.981769205729165
54.60035705566406,62.981769205729165
250.833251953125,62.981769205729165
153.15826416015625,62.981769205729165
131.00218200683594,62.981769205729165
214.09759521484375,62.981769205729165
139.30067443847656,14.995212171077728
109.67446899414062,62.981769205729165
62.57788848876953,62.981769205729165
195.70985412597656,62.981769205729165
84.37484741210938,62.981769205729165
98.6661376953125,62.981769205729165
131.98976135253906,62.981769205729165
136.63922119140625,62.981769205729165
138.9742431640625,62.981769205729165
99.59685516357422,62.981769205729165
79.28636169433594,62.981769205729165
155.66717529296875,62.981769205729165
67.21187591552734,62.981769205729165
104.32298278808594,62.981769205729165
127.19978332519533,62.981769205729165
108.76332092285156,62.981769205729165
115.45249938964844,62.981769205729165
85.96054077148438,62.981769205729165
68.42195892333984,14.995212171077728
115.36882019042967,62.981769205729165
61.80306243896485,62.981769205729165
53.49180221557617,62.981769205729165
48.70647430419922,62.981769205729165
74.15364074707031,62.981769205729165
106.12261199951172,62.981769205729165
81.03422546386719,62.981769205729165
117.565185546875,62.981769205729165
151.0540771484375,62.981769205729165
113.590087890625,62.981769205729165
71.44168090820312,62.981769205729165
72.6698226928711,62.981769205729165
60.925331115722656,62.981769205729165
149.84420776367188,62.981769205729165
191.67477416992188,62.981769205729165
62.64483642578125,62.981769205729165
61.840919494628906,62.981769205729165
163.9378662109375,14.995212171077728
93.05560302734376,62.981769205729165
80.58450317382812,62.981769205729165
109.20191192626952,62.981769205729165
122.734619140625,62.981769205729165
98.53610229492188,62.981769205729165
73.08507537841797,62.981769205729165
161.17832946777344,62.981769205729165
55.22563934326172,62.981769205729165
31.425403594970703,62.981769205729165
77.71775817871094,62.981769205729165
70.11946868896484,62.981769205729165
84.95265197753906,62.981769205729165
127.60700988769533,62.981769205729165
89.26473999023438,62.981769205729165
89.32164001464844,62.981769205729165
83.24295043945312,62.981769205729165
87.12576293945312,62.981769205729165
112.55062103271484,14.995212171077728
150.96568298339844,62.981769205729165
123.4630889892578,62.981769205729165
81.47199249267578,62.981769205729165
56.22135543823242,62.981769205729165
177.24240112304688,62.981769205729165
76.37871551513672,62.981769205729165
70.79975128173828,62.981769205729165
65.73222351074219,62.981769205729165
291.4916687011719,62.981769205729165
82.48908996582031,62.981769205729165
50.457000732421875,62.981769205729165
29.18780517578125,62.981769205729165
37.332916259765625,14.995212171077728
81.31652069091797,14.995212171077728
27.424396514892575,14.995212171077728
45.22018051147461,14.995212171077728
26.18389129638672,14.995212171077728
99.94403839111328,14.995212171077728
54.15666961669922,14.995212171077728
72.91900634765625,14.995212171077728
31.15612030029297,14.995212171077728
85.86219024658203,14.995212171077728
44.25926208496094,14.995212171077728
11.71591091156006,14.995212171077728
10.26174259185791,14.995212171077728
13.932950973510742,14.995212171077728
38.10212707519531,14.995212171077728
25.825637817382812,14.995212171077728
27.13439178466797,14.995212171077728
14.759684562683104,14.995212171077728
19.817493438720703,14.995212171077728
14.22058391571045,14.995212171077728
8.626777648925781,14.995212171077728
3.9952220916748047,14.995212171077728
87.69682312011719,14.995212171077728
7.212006568908691,14.995212171077728
4.373293876647949,14.995212171077728
21.26734161376953,14.995212171077728
23.56464958190918,14.995212171077728
8.422215461730957,14.995212171077728
7.962770462036133,14.995212171077728
81.22958374023438,14.995212171077728
9.720244407653809,14.995212171077728
10.535768508911133,14.995212171077728
2.047260046005249,14.995212171077728
3.621306896209717,14.995212171077728
43.318119049072266,14.995212171077728
52.199745178222656,14.995212171077728
35.761085510253906,14.995212171077728
11.886934280395508,14.995212171077728
2.35127854347229,14.995212171077728
24.960329055786133,14.995212171077728
2.641688585281372,14.995212171077728
69.97293090820312,14.995212171077728
3.8369550704956055,14.995212171077728
27.295883178710938,14.995212171077728
1.736388921737671,14.995212171077728
0.8065648674964905,14.995212171077728
16.76978302001953,14.995212171077728
7.506695747375488,14.995212171077728
32.8360710144043,14.995212171077728
1.823939561843872,14.995212171077728
1.233503818511963,14.995212171077728
25.58897399902344,14.995212171077728
88.41776275634766,14.995212171077728
7.324345588684082,14.995212171077728
0.933070421218872,14.995212171077728
15.17431354522705,14.995212171077728
3.0327842235565186,14.995212171077728
5.35858154296875,14.995212171077728
11.988945960998535,14.995212171077728
85.29889678955078,14.995212171077728
9.113423347473145,14.995212171077728
